inditas_idopont,algoritmus,palya_nev,scenario,fazis,tervezesi_ido (sec),tervezett_ut_hossza (meter),memoria (MB),cpu_kihasznaltsag (%),szamitasok_szama (db)
2026-02-26 18:10:45,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.5169240969999009,57.10524355722582,61.4296875,94.8,36074
2026-02-26 18:13:20,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.6766696090001005,57.10524355722582,60.78515625,97.6,36074
2026-03-02 18:14:37,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_1.csv_static,static,statikus,0.35740869700020994,44.26665636034826,58.16796875,83.7,24465
2026-03-02 18:24:19,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_1.csv_static,static,statikus,0.4420434009998644,44.26665636034826,58.9140625,104.5,24465
2026-03-02 18:26:33,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_1.csv_static,static,statikus,0.3473561900000277,44.26665636034826,59.3515625,86.9,24465
2026-03-22 18:31:26,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_1.csv_static,static,statikus,0.349042890000419,44.26665636034826,57.86328125,104.0,24465
2026-03-22 18:35:34,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_2.csv_static,static,statikus,0.28822400700119033,33.687085459347166,58.6640625,103.9,20512
2026-03-22 18:38:20,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.5244068869997136,57.10524355722582,60.671875,96.4,36074
2026-03-23 14:52:38,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_1.csv_static,static,statikus,0.22772549399815034,44.26665636034826,78.0078125,93.6,24465
2026-03-24 09:32:08,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_2.csv_static,static,statikus,0.20397416500009058,33.687085459347166,75.89453125,107.0,20512
2026-03-24 09:34:39,A_star,/home/ajr/diplomamunka_ws/install/simulation_resources_pkg/share/simulation_resources_pkg/maps/occupancy_grid_3.csv_static,static,statikus,0.4282965840002362,57.10524355722582,92.08203125,104.9,36074
